,user,course,account,year,progress
4271,1838768,470559,3843,2018,39.11
4272,1838768,488883,3843,2019,62.36
4273,1858208,488498,3819,2019,18.37
4274,1907674,489124,3834,2019,22.75
4275,1920454,488544,3819,2019,3.49
4276,1920454,501960,3819,2020,66.16
4277,1920454,501979,3819,2020,34.44
4278,1920454,501977,3819,2020,9.42
4279,1920454,520937,3819,2020,0.82
4280,1856072,469751,3883,2018,84.49
4281,1856072,469751,3883,2018,84.49
4282,1856072,489074,3883,2019,83.91
4283,1856072,489059,3883,2019,66.66
4284,1856072,489074,3883,2019,83.91
4285,1856072,489112,3883,2019,21.43
4286,1610267,416722,3824,2016,100.0
4287,1927979,489663,3830,2019,3.25
4288,1927979,488885,3830,2019,0.19
4289,1918492,489209,3820,2019,95.68
4290,1918492,502158,3820,2020,53.06
4291,1888606,489067,3824,2019,100.0
4292,1888606,489141,3824,2019,99.0
4293,1888606,489045,3824,2019,78.87
4294,1587654,527922,3819,2020,35.61
4295,1587654,520937,3819,2020,50.82
4296,1587654,501982,3819,2020,15.73
4297,1832240,445909,3883,2017,48.78
4298,1832240,445906,3883,2017,66.55
4299,1852374,470580,3945,2018,97.48
4300,1919592,511033,3839,2020,100.0
4301,1919592,502760,3839,2020,43.42
4302,1167532,416939,3834,2016,8.09
4303,1167532,416938,3834,2016,100.0
4304,2005134,502028,3832,2020,6.64
4305,1188332,502221,3839,2020,7.17
4306,1894961,489266,3820,2019,63.07
4307,1894961,501894,3820,2020,8.33
4308,1923061,489124,3834,2019,11.59
4309,1850266,470580,3945,2018,97.57
4310,1850266,470579,3945,2018,100.0
4311,1840813,440941,3824,2017,100.0
4312,2000301,502793,3883,2020,82.03
4313,1994792,502362,3824,2020,41.66
4314,1874018,511574,3827,2020,88.12
4315,1874018,511575,3827,2020,72.61
4316,1874018,511576,3827,2020,59.02
4317,1874018,511577,3827,2020,77.06
4318,1874018,501871,3827,2020,51.72
4319,1871362,501944,3833,2020,5.95
4320,1871362,501899,3833,2020,15.05
4321,1871362,501903,3833,2020,84.63
4322,1871362,501893,3833,2020,52.57
4323,1871362,501914,3833,2020,1.92
4324,1527844,521307,3946,2020,56.0
4325,1527844,521308,3946,2020,26.25
4326,1844920,501959,3819,2020,96.1
4327,1844920,501911,3819,2020,25.0
4328,1844920,501911,3819,2020,25.0
4329,1844920,501968,3819,2020,82.89
4330,1844920,501969,3819,2020,25.19
4331,1762398,501959,3819,2020,0.29
4332,1762398,501959,3819,2020,0.29
4333,1762398,501967,3819,2020,67.76
4334,1892391,488517,3819,2019,0.2
4335,1810491,445908,3883,2017,96.47
4336,1810491,445897,3883,2017,0.29
4337,1810491,445906,3883,2017,66.55
4338,1921884,501944,3833,2020,0.19
4339,1921884,501886,3833,2020,40.0
4340,1921884,501873,3833,2020,3.22
4341,600402,511574,3827,2020,88.16
4342,600402,511575,3827,2020,71.98
4343,600402,511576,3827,2020,59.03
4344,600402,511577,3827,2020,73.69
4345,600402,501871,3827,2020,51.72
4346,1667169,445908,3883,2017,96.46
4347,1667169,445897,3883,2017,0.27
4348,1870136,489124,3834,2019,52.79
4349,1914975,502362,3824,2020,63.8
4350,1898555,488778,3838,2019,60.91
4351,1898555,488788,3838,2019,35.33
4352,1985261,488562,3819,2019,95.16
4353,1585443,416726,3824,2016,100.0
4354,1585443,416727,3824,2016,100.0
4355,1585443,417102,3824,2016,100.0
4356,1859003,488530,3819,2019,7.61
4357,1441607,487501,3833,2019,73.44
4358,1441607,501944,3833,2020,11.71
4359,1441607,487500,3833,2019,5.63
4360,1441607,501884,3833,2020,18.83
4361,1529420,441038,3832,2017,17.09
4362,1850267,470998,3883,2018,87.82
4363,1850267,469749,3883,2018,46.28
4364,1850339,470580,3945,2018,97.41
4365,1907585,489059,3883,2019,83.34
4366,1907585,489074,3883,2019,79.98
4367,1634368,416819,3834,2016,99.78
4368,1928817,498240,3843,2019,19.12
4369,1908432,489124,3834,2019,9.44
4370,1628749,416976,3838,2015,100.0
4371,2004603,502119,3834,2020,12.62
4372,1681251,447429,3821,2017,100.0
4373,1681251,441055,3821,2017,8.43
4374,1998105,501961,3819,2020,24.18
4375,1756153,456171,3911,2017,0.99
4376,1996204,501962,3819,2020,12.51
4377,1984489,488778,3838,2019,91.76
4378,1984489,488788,3838,2019,97.55
4379,1984489,520871,3838,2020,5.73
4380,1867184,488475,3911,2019,71.21
4381,1888075,472717,3839,2018,63.3
4382,1759651,417892,3834,2016,74.92
4383,1759651,441116,3834,2017,88.07
4384,1759651,501959,3819,2020,94.47
4385,1759651,501960,3819,2020,97.11
4386,1759651,501959,3819,2020,94.47
4387,1759651,501962,3819,2020,14.17
4388,1990398,502823,3866,2020,100.0
4389,1990398,501904,3866,2020,16.67
4390,1888605,469189,3829,2018,1.51
4391,1888605,488805,3829,2019,0.06
4392,1850834,489069,3834,2019,100.0
4393,1850834,488510,3819,2019,100.0
4394,1850834,489090,3834,2019,100.0
4395,1850834,488504,3819,2019,40.11
4396,1850834,489170,3834,2019,100.0
4397,1850834,489182,3834,2019,100.0
4398,1850834,502121,3834,2020,24.19
4399,1919344,502119,3834,2020,1.77
4400,1841565,489069,3834,2019,27.73
4401,1992841,502793,3883,2020,73.56
4402,1895471,488778,3838,2019,60.91
4403,1835673,470546,3824,2018,98.7
4404,1649483,502720,3830,2020,100.0
4405,1649483,502722,3830,2020,38.15
4406,1569077,416976,3838,2015,100.0
4407,1880131,471202,3835,2018,14.12
4408,1880131,490292,3835,2019,17.12
4409,1579191,502805,3840,2020,100.0
4410,1579191,502827,3840,2020,33.01
4411,1579191,502827,3840,2020,33.01
4412,1890278,489067,3824,2019,90.45
4413,1890278,489045,3824,2019,9.67
4414,1890278,501932,3824,2020,51.67
4415,1890278,502368,3824,2020,4.74
4416,1850168,489067,3824,2019,100.0
4417,1850168,489045,3824,2019,99.24
4418,1850168,502373,3824,2020,61.57
4419,1904036,489124,3834,2019,39.91
4420,1987739,501959,3819,2020,92.42
4421,1987739,501963,3819,2020,52.75
4422,1668346,489057,3839,2019,60.64
4423,1896433,488778,3838,2019,68.31
4424,1896433,488788,3838,2019,97.82
4425,1896433,488788,3838,2019,97.82
4426,1896433,488812,3838,2019,76.37
4427,1896433,488776,3838,2019,9.07
4428,1999962,502119,3834,2020,6.01
4429,1871305,489124,3834,2019,95.78
4430,1871305,488520,3819,2019,58.74
4431,1871305,489124,3834,2019,95.78
4432,1871305,489076,3834,2019,100.0
4433,1871305,489069,3834,2019,100.0
4434,1871305,502105,3834,2020,3.19
4435,1899635,488474,3911,2019,92.12
4436,1899635,488475,3911,2019,34.62
4437,1899635,488472,3911,2019,27.75
4438,1895474,488474,3911,2019,81.68
4439,1895474,488475,3911,2019,36.39
4440,1895474,488472,3911,2019,23.17
4441,1858496,489702,3832,2019,52.21
4442,1858496,488517,3819,2019,50.37
4443,1858496,489702,3832,2019,52.21
4444,1794094,440936,3825,2017,100.0
4445,1898562,498240,3843,2019,44.12
4446,1898562,490826,3843,2019,4.42
4447,1898562,488896,3843,2019,1.59
4448,1898562,501881,3833,2020,100.0
4449,1854678,469751,3883,2018,92.17
4450,1854678,469751,3883,2018,92.17
4451,1843961,471202,3835,2018,55.94
4452,1923277,489251,3820,2019,100.0
4453,1923277,489209,3820,2019,9.48
4454,1905861,488568,3837,2019,20.0
4455,1891324,489124,3834,2019,35.62
4456,1830818,502025,3832,2020,43.33
4457,1993296,502362,3824,2020,40.2
4458,1602665,502152,3820,2020,35.35
4459,1835908,501959,3819,2020,55.44
4460,1835908,501959,3819,2020,55.44
4461,1835908,501976,3819,2020,6.78
4462,1816446,470953,3824,2018,99.99
4463,1921758,489223,3820,2019,29.11
4464,1891995,511034,3911,2020,33.33
4465,1863112,469751,3883,2018,100.0
4466,2004902,501944,3833,2020,100.0
4467,2004902,501862,3833,2020,63.29
4468,2004902,501874,3833,2020,6.89
4469,1936735,502109,3834,2020,27.22
4470,1936735,501898,3834,2020,25.0
4471,1856898,470901,3821,2018,8.17
4472,1893851,501959,3819,2020,94.44
4473,1893851,501962,3819,2020,57.5
4474,1985430,502362,3824,2020,99.99
4475,1985430,502363,3824,2020,84.39
4476,1989197,501944,3833,2020,49.32
4477,1989197,501862,3833,2020,84.28
4478,1989197,501874,3833,2020,12.33
4479,1989197,501869,3833,2020,12.47
4480,1831764,470547,3824,2018,73.3
4481,1874399,502362,3824,2020,47.22
4482,1988571,501932,3824,2020,21.67
4483,1988571,502363,3824,2020,57.83
4484,1988572,511578,3945,2020,74.86
4485,1988572,511579,3945,2020,51.95
4486,1988572,501882,3945,2020,25.0
4487,1800168,501959,3819,2020,94.27
4488,1800168,501968,3819,2020,80.2
4489,1800168,501969,3819,2020,2.43
4490,1992201,502309,3821,2020,100.0
4491,1992201,502305,3821,2020,13.33
4492,1992201,523717,3821,2020,66.3
4493,1691134,470953,3824,2018,99.99
4494,1861037,488517,3819,2019,1.99
4495,1861037,501979,3819,2020,6.67
4496,1830976,441052,3821,2017,44.52
4497,1864669,450146,3830,2017,36.05
4498,1864669,470559,3843,2018,1.01
4499,1864669,488883,3843,2019,29.83
4500,1864669,488542,3837,2019,20.0
4501,1864669,488542,3837,2019,20.0
4502,1864669,488896,3843,2019,1.59
4503,1864669,488545,3837,2019,19.99
4504,1864669,502000,3837,2020,24.74
4505,1864669,502002,3837,2020,100.0
4506,1864669,502591,3843,2020,8.99
4507,1864669,502004,3837,2020,11.11
4508,1864669,502005,3837,2020,12.51
4509,1864668,450146,3830,2017,33.99
4510,1864668,488778,3838,2019,75.72
4511,1864668,488778,3838,2019,75.72
4512,1864668,488788,3838,2019,94.57
4513,1864668,488778,3838,2019,75.72
4514,1864668,488778,3838,2019,75.72
4515,1864668,488778,3838,2019,75.72
4516,1864668,488778,3838,2019,75.72
4517,1864668,488812,3838,2019,76.36
4518,1864668,488776,3838,2019,92.44
4519,1864668,488815,3838,2019,61.69
4520,1864668,488819,3838,2019,46.92
4521,1848559,488504,3819,2019,11.76
4522,1984440,516172,3835,2020,19.53
4523,1984440,501880,3835,2020,33.33
4524,1901717,471216,3832,2018,25.72
4525,1901717,489997,3832,2019,80.59
4526,1866258,502152,3820,2020,56.9
4527,1866258,502119,3834,2020,9.15
4528,1987523,501932,3824,2020,53.33
4529,1987523,502362,3824,2020,88.17
4530,1987523,502363,3824,2020,37.73
4531,1919593,511033,3839,2020,91.74
4532,1919593,502786,3839,2020,62.52
4533,1820889,501961,3819,2020,53.48
4534,1867359,472576,3838,2018,74.44
4535,1867359,472576,3838,2018,74.44
4536,1840442,502170,3820,2020,3.23
4537,1840442,501894,3820,2020,8.33
4538,1840442,502181,3820,2020,2.44
4539,1879740,502605,3944,2020,24.58
4540,1891867,488475,3911,2019,71.84
4541,1933172,516172,3835,2020,18.15
4542,1920761,489124,3834,2019,6.44
4543,1618842,441051,3821,2017,2.9
4544,1618842,441056,3821,2017,23.26
4545,1618842,470904,3821,2018,9.24
4546,1793268,456171,3911,2017,0.99
4547,1936591,501939,3837,2020,25.0
4548,1936591,502012,3837,2020,20.0
4549,1936591,502016,3837,2020,8.33
4550,1701072,416919,3820,2016,4.3
4551,1870058,472576,3838,2018,21.53
4552,1841193,472576,3838,2018,21.53
4553,2003598,502119,3834,2020,36.23
4554,1507646,502305,3821,2020,13.33
4555,1507646,502309,3821,2020,49.41
4556,1507646,523717,3821,2020,4.68
4557,1507646,501867,3821,2020,8.33
4558,1898825,488517,3819,2019,57.48
4559,1898825,488517,3819,2019,57.48
4560,1898825,501911,3819,2020,25.0
4561,1898825,501969,3819,2020,38.25
4562,1900846,498240,3843,2019,20.59
4563,1900846,488896,3843,2019,1.61
4564,1895479,498240,3843,2019,37.5
4565,1895479,490826,3843,2019,4.4
4566,1911396,511570,3827,2020,81.65
4567,1911396,511571,3827,2020,72.67
4568,1911396,511572,3827,2020,62.45
4569,1911396,511573,3827,2020,46.24
4570,1911396,511573,3827,2020,46.24
4571,1911396,501871,3827,2020,25.86
4572,1911396,501871,3827,2020,25.86
4573,1895656,489059,3883,2019,83.33
4574,1895656,489074,3883,2019,55.15
4575,1895656,520877,3838,2020,22.3
4576,1858379,472576,3838,2018,48.43
4577,1858379,472578,3838,2018,34.69
4578,1853419,489124,3834,2019,27.03
4579,1853419,501898,3834,2020,33.33
4580,1853419,502129,3834,2020,10.0
4581,1808979,441116,3834,2017,6.28
4582,1808979,511033,3839,2020,91.74
4583,1808979,502770,3839,2020,57.25
4584,1808979,511028,3839,2020,3.57
4585,1853210,472576,3838,2018,66.37
4586,1840788,511570,3827,2020,81.61
4587,1840788,511571,3827,2020,72.58
4588,1840788,511572,3827,2020,62.54
4589,1840788,511573,3827,2020,46.25
4590,1840788,511573,3827,2020,46.25
4591,1840788,501871,3827,2020,25.86
4592,2008972,502119,3834,2020,4.95
4593,1898028,488883,3843,2019,5.2
4594,1572725,502605,3944,2020,24.58
4595,1572725,502610,3944,2020,17.83
4596,1988160,501959,3819,2020,94.26
4597,1988160,501962,3819,2020,97.92
4598,1988160,501963,3819,2020,13.46
4599,2004604,502119,3834,2020,8.05
4600,1880064,472576,3838,2018,21.53
4601,1880064,488788,3838,2019,5.61
4602,1933202,489112,3883,2019,8.57
4603,1933202,516234,3883,2020,11.78
4604,1933202,502777,3883,2020,83.33
4605,1933202,523791,3883,2020,45.46
4606,1893261,489074,3883,2019,75.8
4607,1893261,489059,3883,2019,66.67
4608,1893261,489074,3883,2019,75.8
4609,1893261,489112,3883,2019,4.29
4610,1849124,470072,3832,2018,65.81
4611,1849124,502024,3832,2020,12.09
4612,1756183,511570,3827,2020,82.11
4613,1756183,511572,3827,2020,61.3
4614,1756183,511571,3827,2020,72.46
4615,1756183,511573,3827,2020,60.47
4616,1756183,501871,3827,2020,25.86
4617,1756183,511573,3827,2020,60.47
4618,1756183,501871,3827,2020,25.86
4619,1804520,447430,3821,2017,100.0
4620,1804520,441051,3821,2017,3.31
4621,1804520,441052,3821,2017,65.4
4622,1812287,441005,3820,2017,0.86
4623,1872705,501868,3947,2020,16.67
4624,1829793,456171,3911,2017,1.0
4625,1990992,502119,3834,2020,5.03
4626,1852802,470835,3842,2018,100.46
4627,1663843,417162,3843,2016,61.21
4628,1847969,488517,3819,2019,81.1
4629,1847969,502025,3832,2020,11.93
4630,1915534,489072,3839,2019,35.38
4631,1901548,488498,3819,2019,15.26
4632,1566628,502607,3944,2020,52.78
4633,1566628,502612,3944,2020,18.52
4634,1983209,501868,3947,2020,5.56
4635,1478635,488504,3819,2019,9.88
4636,1925816,501894,3820,2020,25.0
4637,1925816,489219,3820,2019,0.98
4638,1858232,502821,3866,2020,57.35
4639,1575672,440945,3824,2017,100.0
4640,1878362,489243,3945,2019,0.71
4641,1922056,488517,3819,2019,91.82
4642,1922056,497028,3819,2019,24.94
4643,1922056,488510,3819,2019,24.13
4644,1922601,488462,3911,2019,73.02
4645,1922601,488469,3911,2019,50.01
4646,1922601,488475,3911,2019,17.04
4647,1922601,488467,3911,2019,93.41
4648,1922601,488472,3911,2019,51.83
4649,1996612,501960,3819,2020,0.01
4650,1895481,488778,3838,2019,60.9
4651,1895481,488788,3838,2019,79.77
4652,1895481,488812,3838,2019,5.73
4653,1895481,488812,3838,2019,5.73
4654,1895481,498240,3843,2019,19.12
4655,1936603,502362,3824,2020,31.75
4656,1802500,441147,3843,2017,33.05
4657,1993214,502119,3834,2020,35.52
4658,1756192,441094,3848,2017,43.2
4659,1895482,489074,3883,2019,92.06
4660,1895482,489112,3883,2019,4.28
4661,1895482,489074,3883,2019,92.06
4662,1999964,501961,3819,2020,78.02
4663,1839968,441134,3834,2017,100.0
4664,1891326,489124,3834,2019,7.3
4665,1998605,502119,3834,2020,19.68
4666,1851774,488542,3837,2019,20.0
4667,1851774,488545,3837,2019,20.0
4668,1851774,501998,3837,2020,10.0
4669,1547284,441146,3843,2017,16.79
4670,1903558,489124,3834,2019,3.86
4671,1850851,489069,3834,2019,100.0
4672,1850851,497292,3834,2019,100.0
4673,1850851,489170,3834,2019,100.0
4674,1850851,489182,3834,2019,13.56
4675,1850851,502022,3832,2020,23.93
4676,1610283,441094,3848,2017,91.68
4677,1610283,489196,3848,2019,99.13
4678,1907513,489124,3834,2019,37.77
4679,1644955,470096,3834,2018,99.07
4680,1587602,441018,3820,2017,89.24
4681,1992842,502720,3830,2020,3.28
4682,1992842,502723,3830,2020,3.14
4683,1900940,489124,3834,2019,59.23
4684,1900940,502029,3832,2020,2.35
4685,1870509,470077,3832,2018,65.27
4686,1870509,489702,3832,2019,44.16
4687,1870509,502119,3834,2020,7.92
4688,1839005,501944,3833,2020,50.86
4689,1839005,501899,3833,2020,29.94
4690,1839005,501872,3833,2020,0.01
4691,1839005,487500,3833,2019,32.73
4692,1810496,502562,3838,2020,31.59
4693,1815444,502109,3834,2020,28.35
4694,1810342,456171,3911,2017,0.99
4695,1858201,502818,3866,2020,0.98
4696,1858201,502820,3866,2020,49.5
4697,1858201,501904,3866,2020,33.33
4698,1642039,445907,3883,2017,26.53
4699,1835061,470119,3834,2018,100.0
4700,1992692,502119,3834,2020,53.45
4701,1850895,470706,3825,2018,100.0
4702,1812261,472576,3838,2018,66.37
4703,1812261,472578,3838,2018,0.7
4704,1692117,520843,3946,2020,61.55
4705,1692117,520844,3946,2020,15.05
4706,1895485,489112,3883,2019,8.57
4707,1865284,501912,3833,2020,51.08
4708,1998607,502119,3834,2020,21.38
4709,1266890,384525,3839,2016,100.0
4710,1888299,501868,3947,2020,5.56
4711,1849528,469741,3883,2018,94.13
4712,1849528,469751,3883,2018,46.08
4713,1849528,470998,3883,2018,43.24
4714,1849528,470997,3883,2018,99.91
4715,1849528,470998,3883,2018,43.24
4716,1849528,469748,3883,2018,46.66
4717,1878745,501960,3819,2020,40.73
4718,1852625,488462,3911,2019,72.94
4719,1852625,488469,3911,2019,48.31
4720,1852625,488475,3911,2019,16.96
4721,1852625,488467,3911,2019,97.26
4722,1852625,488472,3911,2019,51.83
4723,1994730,501962,3819,2020,60.83
4724,1267219,502362,3824,2020,24.56
4725,1800799,447429,3821,2017,100.0
4726,1800799,447430,3821,2017,100.0
4727,1800799,441051,3821,2017,13.67
4728,1800799,441052,3821,2017,100.0
4729,1800799,441054,3821,2017,83.17
4730,1800799,441055,3821,2017,13.62
4731,1800799,462925,3821,2017,13.09
4732,1855636,488932,3866,2019,100.0
4733,1855636,488941,3866,2019,100.0
4734,1989352,502013,3837,2020,20.0
4735,1989352,502021,3837,2020,10.0
4736,1989352,501998,3837,2020,20.0
4737,1989352,501955,3837,2020,11.11
4738,1989352,502001,3837,2020,20.0
4739,1816293,470267,3820,2018,99.45
4740,1816293,470268,3820,2018,100.0
4741,1816293,470291,3820,2018,23.08
4742,1985443,501894,3820,2020,25.0
4743,1985443,502170,3820,2020,0.15
4744,1985443,502189,3820,2020,1.96
4745,1992844,502821,3866,2020,55.88
4746,1992844,502828,3866,2020,94.12
4747,1992844,502826,3866,2020,97.05
4748,1756557,416919,3820,2016,100.0
4749,1923264,489663,3830,2019,3.12
4750,1923264,488894,3830,2019,19.92
4751,1923264,488885,3830,2019,0.19
4752,1879894,498240,3843,2019,44.86
4753,1879894,490826,3843,2019,2.2
4754,1879894,488896,3843,2019,1.59
4755,1990606,501921,3911,2020,96.05
4756,1990606,501930,3911,2020,50.25
4757,1990606,501923,3911,2020,58.19
4758,1899636,488474,3911,2019,88.01
4759,1899636,488475,3911,2019,34.01
4760,1899636,488472,3911,2019,23.17
4761,1899636,488464,3911,2019,52.83
4762,1836379,511574,3827,2020,82.13
4763,1836379,511575,3827,2020,71.92
4764,1836379,511576,3827,2020,58.55
4765,1836379,511577,3827,2020,45.64
4766,1836379,501871,3827,2020,51.73
4767,1688114,445908,3883,2017,96.47
4768,1855498,488517,3819,2019,47.55
4769,1855498,488504,3819,2019,84.88
4770,1855498,502022,3832,2020,13.58
4771,1875607,502830,3840,2020,12.0
4772,1919972,511571,3827,2020,71.86
4773,1919972,511570,3827,2020,81.98
4774,1919972,511572,3827,2020,62.53
4775,1919972,511573,3827,2020,45.97
4776,1919972,511573,3827,2020,45.97
4777,1919972,501871,3827,2020,25.86
4778,1919972,501871,3827,2020,25.86
4779,1895648,488778,3838,2019,60.91
4780,1895648,488788,3838,2019,89.58
4781,1895648,488788,3838,2019,89.58
4782,1895648,488812,3838,2019,6.18
4783,1895648,488812,3838,2019,6.18
4784,1810314,489182,3834,2019,53.46
4785,1883217,502562,3838,2020,39.02
4786,1854006,501868,3947,2020,5.56
4787,1903557,489124,3834,2019,67.82
4788,1692006,501868,3947,2020,22.22
4789,1890674,502152,3820,2020,78.44
4790,1890674,502161,3820,2020,48.51
4791,1853025,469751,3883,2018,69.12
4792,1853025,469751,3883,2018,69.12
4793,1893250,501932,3824,2020,51.66
4794,1893250,502363,3824,2020,64.94
4795,1893250,502364,3824,2020,13.92
4796,1869803,489102,3834,2019,100.0
4797,1880907,489056,3839,2019,70.45
4798,1892030,489056,3839,2019,74.99
4799,1892030,502745,3839,2020,68.07
4800,1898559,502362,3824,2020,73.08
4801,1556312,501959,3819,2020,42.03
4802,1556312,501969,3819,2020,40.11
4803,1556312,501964,3819,2020,0.02
4804,1896625,489074,3883,2019,76.45
4805,1984542,502318,3821,2020,100.0
4806,1858214,488504,3819,2019,100.0
4807,1918350,489045,3824,2019,9.63
4808,1918350,502362,3824,2020,54.16
4809,1861035,470998,3883,2018,67.05
4810,1994279,502119,3834,2020,14.24
4811,1986964,501932,3824,2020,35.0
4812,1986964,502362,3824,2020,28.68
4813,1813932,470554,3824,2018,99.99
4814,1813932,470555,3824,2018,100.0
4815,1813932,470556,3824,2018,72.37
4816,1994109,502362,3824,2020,69.46
4817,1836968,488932,3866,2019,73.56
4818,1841474,473688,3820,2018,92.09
4819,1841474,501894,3820,2020,8.33
4820,1730497,470546,3824,2018,98.59
4821,1991274,502569,3848,2020,22.58
4822,1991274,501888,3848,2020,4.35
4823,1935779,502605,3944,2020,24.57
4824,1897349,489124,3834,2019,11.59
4825,1902478,489124,3834,2019,95.71
4826,1902478,502129,3834,2020,10.0
4827,1902478,502101,3834,2020,30.0
4828,1987792,511578,3945,2020,76.0
4829,1987792,511579,3945,2020,56.68
4830,1987792,501882,3945,2020,25.0
4831,1748984,440945,3824,2017,100.0
4832,1992846,502000,3837,2020,86.86
4833,1992846,502002,3837,2020,100.0
4834,1854736,489384,3848,2018,41.47
4835,1987462,501898,3834,2020,8.34
4836,1987462,502129,3834,2020,10.0
4837,1987462,502121,3834,2020,75.0
4838,1895839,511028,3839,2020,100.0
4839,1895839,502830,3840,2020,30.0
4840,1919585,488517,3819,2019,94.04
4841,1919585,501967,3819,2020,88.99
4842,1919585,501911,3819,2020,25.0
4843,1854333,489663,3830,2019,10.31
4844,1854333,488894,3830,2019,20.0
4845,1854333,488885,3830,2019,20.0
4846,1669957,440939,3824,2017,0.35
4847,1892497,490292,3835,2019,36.92
4848,1892497,501880,3835,2020,100.0
4849,1892497,516173,3836,2020,18.0
4850,1779904,445905,3883,2017,92.79
4851,1779904,445897,3883,2017,0.08
4852,1925414,489045,3824,2019,1.07
4853,1843535,489063,3839,2019,87.5
4854,1843535,511033,3839,2020,100.0
4855,1843535,502745,3839,2020,13.12
4856,1898033,488778,3838,2019,19.75
4857,1898033,488788,3838,2019,52.98
4858,1996208,502720,3830,2020,3.94
4859,1996208,502723,3830,2020,2.1
4860,1826746,511574,3827,2020,88.2
4861,1826746,511575,3827,2020,72.21
4862,1826746,511576,3827,2020,59.0
4863,1826746,511577,3827,2020,50.67
4864,1826746,501871,3827,2020,51.73
4865,1858701,470565,3843,2018,99.25
4866,1858701,470563,3843,2018,1.48
4867,1858701,502596,3843,2020,0.09
4868,1816447,445908,3883,2017,99.68
4869,1816447,445897,3883,2017,0.3
4870,1606404,488517,3819,2019,92.03
4871,1606404,501911,3819,2020,25.0
4872,1606404,501968,3819,2020,72.86
4873,1852841,489069,3834,2019,76.4
4874,1852841,502115,3834,2020,100.0
4875,1852841,502115,3834,2020,100.0
4876,1852841,502101,3834,2020,8.11
4877,1925535,488778,3838,2019,60.9
4878,1925535,488788,3838,2019,67.11
4879,1925535,502793,3883,2020,82.23
4880,1925535,520870,3838,2020,66.77
4881,1925535,520870,3838,2020,66.77
4882,1842257,441094,3848,2017,88.96
4883,1848993,469189,3829,2018,55.54
4884,1919720,489059,3883,2019,83.33
4885,1919720,489074,3883,2019,70.4
4886,1854832,488788,3838,2019,73.2
4887,1854832,488812,3838,2019,24.46
4888,1854832,488778,3838,2019,19.75
4889,1854832,520871,3838,2020,29.1
4890,1855362,472576,3838,2018,48.43
4891,1900383,488778,3838,2019,19.75
4892,1810204,441010,3820,2017,69.83
4893,1810204,447108,3820,2017,38.69
4894,1690568,416724,3824,2016,100.0
4895,1524881,447108,3820,2017,58.56
4896,1894936,488778,3838,2019,60.91
4897,1894936,488788,3838,2019,43.24
4898,1663548,440944,3824,2017,100.0
4899,1663548,440945,3824,2017,99.97
4900,1895657,511039,3829,2020,25.0
4901,1895657,502149,3829,2020,83.8
4902,1895657,502150,3829,2020,96.84
4903,1895657,502155,3829,2020,86.82
4904,1992847,502821,3866,2020,56.37
4905,1992847,502828,3866,2020,94.12
4906,1992847,502826,3866,2020,97.06
4907,1906279,488517,3819,2019,88.09
4908,1906279,488517,3819,2019,88.09
4909,1906279,501967,3819,2020,88.09
4910,1906279,501911,3819,2020,25.0
4911,1858504,488778,3838,2019,60.91
4912,1858504,488788,3838,2019,21.32
4913,1810291,440942,3824,2017,70.02
4914,2003010,502029,3832,2020,16.63
4915,1612133,488946,3866,2019,50.0
4916,2003098,502119,3834,2020,23.3
4917,2004158,502119,3834,2020,11.47
4918,1986988,502119,3834,2020,30.15
4919,1919106,489124,3834,2019,57.09
4920,1904037,489124,3834,2019,39.91
4921,1825462,501874,3833,2020,12.33
4922,1894943,489085,3824,2019,100.0
4923,1894943,489045,3824,2019,100.0
4924,1894943,502371,3824,2020,78.61
4925,1894943,502372,3824,2020,99.97
4926,1838094,511574,3827,2020,82.24
4927,1838094,511575,3827,2020,71.72
4928,1838094,511576,3827,2020,59.03
4929,1838094,511577,3827,2020,48.87
4930,1838094,501871,3827,2020,51.72
4931,1882884,489243,3945,2019,57.45
4932,1642504,511576,3827,2020,59.03
4933,1642504,511577,3827,2020,77.76
4934,1642504,511574,3827,2020,88.16
4935,1642504,511575,3827,2020,67.26
4936,1642504,501871,3827,2020,51.72
4937,1950409,489074,3883,2019,68.1
4938,1950409,502793,3883,2020,31.93
4939,1810376,445908,3883,2017,96.47
4940,1810376,445897,3883,2017,0.28
4941,1810376,445906,3883,2017,49.92
4942,1896626,488778,3838,2019,68.32
4943,1896626,488788,3838,2019,82.63
4944,1896626,488812,3838,2019,16.63
4945,1896626,488812,3838,2019,16.63
4946,1725718,500012,3827,2019,100.0
4947,1725718,511574,3827,2020,88.13
4948,1725718,511575,3827,2020,71.79
4949,1725718,511576,3827,2020,59.03
4950,1725718,511577,3827,2020,73.21
4951,1725718,501871,3827,2020,51.72
4952,1934956,489112,3883,2019,30.0
4953,1992850,502821,3866,2020,56.37
4954,1992850,502828,3866,2020,94.12
4955,1992850,502826,3866,2020,97.05
4956,1899494,489124,3834,2019,95.7
4957,1899494,502115,3834,2020,100.0
4958,1899494,502109,3834,2020,76.22
4959,2003099,502119,3834,2020,18.57
4960,1466739,416720,3824,2016,100.0
4961,1992851,502827,3840,2020,47.14
4962,1869736,501962,3819,2020,11.67
4963,1895491,489105,3840,2019,97.73
4964,1895491,489138,3840,2019,66.0
4965,1639787,417892,3834,2016,100.0
4966,1869283,488932,3866,2019,100.0
4967,1869283,502828,3866,2020,94.11
4968,1878240,488932,3866,2019,73.56
4969,1878240,488941,3866,2019,100.0
